ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
LTFM,2023,ARR,112,34L,70,20.414285714285715,18,15.45,17,16.225
LTFM,2023,ARR,112,35R,104,6.548076923076923,5,5,5,5
LTFM,2023,ARR,112,36,43,7.232558139534884,6,5.1000000000000005,6,5.550000000000001
LTFM,2023,ARR,113,16R,24,18.833333333333332,17,14,15.899999999999999,14.95
LTFM,2023,ARR,113,17L,56,5.607142857142857,5,4,4,4
LTFM,2023,ARR,113,18,7,6.714285714285714,5.2,5,5,5
LTFM,2023,ARR,113,34L,95,19.894736842105264,17,14,16,15
LTFM,2023,ARR,113,35R,87,6.816091954022989,6,5,5,5
LTFM,2023,ARR,113,36,49,7.061224489795919,6,5,6,5.5
LTFM,2023,ARR,114,16R,25,19.4,17.8,13.600000000000001,17,15.3
LTFM,2023,ARR,114,17L,56,5.303571428571429,4,4,4,4
LTFM,2023,ARR,114,18,9,7.333333333333333,6.6000000000000005,6,6.2,6.1
LTFM,2023,ARR,114,34L,73,19.821917808219176,16,14,16,15
LTFM,2023,ARR,114,35R,115,7.052173913043478,6,5,5.099999999999998,5.049999999999999
LTFM,2023,ARR,114,36,48,6.8125,6,5,6,5.5
LTFM,2023,ARR,115,16R,22,18.681818181818183,17,12.2,17,14.6
LTFM,2023,ARR,115,17L,35,5.542857142857143,4.800000000000001,3.7,4,3.85
LTFM,2023,ARR,115,18,11,6.545454545454546,6,4.5,5.5,5
LTFM,2023,ARR,115,34L,76,20.026315789473685,16,14,16,15
LTFM,2023,ARR,115,35R,86,6.7558139534883725,6,4,6,5
LTFM,2023,ARR,115,36,53,6.981132075471698,6,6,6,6
LTFM,2023,ARR,116,16R,10,19.2,15.399999999999999,11.9,14.049999999999999,12.975
LTFM,2023,ARR,116,17L,30,5.466666666666667,5,4,5,4.5
LTFM,2023,ARR,116,18,11,6.909090909090909,6,5.5,6,5.75
LTFM,2023,ARR,116,34L,62,19.806451612903224,16,12.05,15.15,13.600000000000001
LTFM,2023,ARR,116,35R,86,7.058139534883721,6,5,6,5.5
LTFM,2023,ARR,116,36,32,6.625,5,5,5,5
LTFM,2023,ARR,117,16R,14,19.428571428571427,16.2,13,14.900000000000002,13.950000000000001
LTFM,2023,ARR,117,17L,29,5.586206896551724,5,4,5,4.5
LTFM,2023,ARR,117,18,8,6.25,6,5.35,6,5.675
LTFM,2023,ARR,117,34L,52,19.557692307692307,16.200000000000003,13.55,16,14.775
LTFM,2023,ARR,117,35R,84,6.892857142857143,6,5,6,5.5
LTFM,2023,ARR,117,36,42,6.476190476190476,5,5,5,5
LTFM,2023,ARR,118,16R,33,19.181818181818183,16.4,13.200000000000001,16,14.600000000000001
LTFM,2023,ARR,118,17L,47,5.638297872340425,5,4,4,4
LTFM,2023,ARR,118,18,7,6.428571428571429,6,5.300000000000001,5.9,5.6000000000000005
LTFM,2023,ARR,118,34L,64,20.390625,17,15,17,16
LTFM,2023,ARR,118,35R,85,7.152941176470589,6,5,6,5.5
LTFM,2023,ARR,118,36,38,6.5,5,4.85,5,4.925
LTFM,2023,ARR,119,16R,24,19.041666666666668,17.6,12.450000000000001,16.45,14.45
LTFM,2023,ARR,119,17L,32,5.9375,5,5,5,5
LTFM,2023,ARR,119,18,9,7.111111111111111,6,5.4,6,5.7
LTFM,2023,ARR,119,34L,60,20.116666666666667,17,13.95,15.85,14.899999999999999
LTFM,2023,ARR,119,35R,84,7.321428571428571,6,6,6,6
LTFM,2023,ARR,119,36,31,6.580645161290323,5,5,5,5
LTFM,2023,ARR,120,16R,27,19.11111111111111,18,13.599999999999998,16.9,15.249999999999998
LTFM,2023,ARR,120,17L,39,6.487179487179487,5,5,5,5
LTFM,2023,ARR,120,18,6,6.5,6,6,6,6
LTFM,2023,ARR,120,34L,73,20.054794520547944,18,14.6,16.799999999999997,15.7
LTFM,2023,ARR,120,35R,90,7.522222222222222,6,5,6,5.5
LTFM,2023,ARR,120,36,56,6.178571428571429,5,5,5,5
LTFM,2023,ARR,121,16R,35,18.6,17,14.700000000000001,16.1,15.400000000000002
LTFM,2023,ARR,121,17L,38,6.105263157894737,5,5,5,5
LTFM,2023,ARR,121,18,7,6.714285714285714,5.2,4.3,4.9,4.6
LTFM,2023,ARR,121,34L,73,20.561643835616437,16,13.6,16,14.8
