ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
LTFM,40NM,H,34L,"(180,325]",11971,14.3,13.116666666666667,13.966666666666667,13.541666666666668,NA,ARR
LTFM,40NM,H,34L,"(325,360]",441,19.883333333333333,18,19.4,18.7,NA,ARR
LTFM,40NM,H,35R,"(0,35]",1388,22.366666666666667,20.48916666666667,21.966666666666665,21.227916666666665,NA,ARR
LTFM,40NM,H,35R,"(35,90]",2179,17.466666666666665,15.966666666666667,17.033333333333335,16.5,NA,ARR
LTFM,40NM,H,35R,"(90,180]",10952,13.133333333333333,12.133333333333333,12.883333333333333,12.508333333333333,NA,ARR
LTFM,40NM,H,35R,"(180,325]",3746,14.083333333333334,12.95,13.795833333333334,13.372916666666667,NA,ARR
LTFM,40NM,H,35R,"(325,360]",289,20.003333333333334,17.876666666666665,19.283333333333335,18.58,NA,ARR
LTFM,40NM,H,36,"(0,35]",537,22.92,20.733333333333334,22.366666666666667,21.55,NA,ARR
LTFM,40NM,H,36,"(35,90]",872,16.903333333333332,15.1925,16.4775,15.835,NA,ARR
LTFM,40NM,H,36,"(90,180]",4948,12.95,12.033333333333333,12.716666666666667,12.375,NA,ARR
LTFM,40NM,H,36,"(180,325]",805,14.246666666666666,12.92,13.91,13.415,NA,ARR
LTFM,40NM,H,36,"(325,360]",25,21.78,19.700000000000003,21.126666666666665,20.413333333333334,NA,ARR
LTFM,40NM,LJ,16R,"(35,90]",1,17.35,17.35,17.35,17.35,NA,ARR
LTFM,40NM,LJ,16R,"(180,325]",23,13.086666666666666,12.445,12.996666666666668,12.720833333333335,NA,ARR
LTFM,40NM,LJ,16R,"(325,360]",1,12.25,12.25,12.25,12.25,NA,ARR
LTFM,40NM,LJ,17L,"(90,180]",2,22.583333333333332,22.49583333333333,22.554166666666667,22.525,NA,ARR
LTFM,40NM,LJ,17L,"(180,325]",5,12.943333333333333,11.573333333333334,12.486666666666666,12.030000000000001,NA,ARR
LTFM,40NM,LJ,18,"(35,90]",1,16.383333333333333,16.383333333333333,16.383333333333333,16.383333333333333,NA,ARR
LTFM,40NM,LJ,34L,"(0,35]",5,22.333333333333332,20.383333333333333,21.683333333333334,21.03333333333333,NA,ARR
LTFM,40NM,LJ,34L,"(90,180]",1,15.15,15.15,15.15,15.15,NA,ARR
LTFM,40NM,LJ,34L,"(180,325]",88,14.436666666666666,13.278333333333332,14.224166666666667,13.751249999999999,NA,ARR
LTFM,40NM,LJ,34L,"(325,360]",3,22.53333333333333,22.28333333333333,22.450000000000003,22.366666666666667,NA,ARR
LTFM,40NM,LJ,35R,"(0,35]",1,28.933333333333334,28.933333333333334,28.933333333333334,28.933333333333334,NA,ARR
LTFM,40NM,LJ,35R,"(90,180]",12,13.263333333333334,12.411666666666667,13.107500000000002,12.759583333333335,NA,ARR
LTFM,40NM,LJ,35R,"(180,325]",12,13.843333333333334,12.535833333333333,13.726666666666667,13.13125,NA,ARR
LTFM,40NM,LJ,36,"(35,90]",1,22.333333333333332,22.333333333333332,22.333333333333332,22.333333333333332,NA,ARR
LTFM,40NM,LJ,36,"(90,180]",6,12.716666666666667,12.691666666666666,12.708333333333332,12.7,NA,ARR
LTFM,40NM,LJ,36,"(180,325]",2,18.44333333333333,17.88583333333333,18.2575,18.071666666666665,NA,ARR
LTFM,40NM,LP,16R,"(180,325]",1,24.466666666666665,24.466666666666665,24.466666666666665,24.466666666666665,NA,ARR
LTFM,40NM,LT,16R,"(35,90]",1,18.6,18.6,18.6,18.6,NA,ARR
LTFM,40NM,LT,16R,"(180,325]",1,13.366666666666667,13.366666666666667,13.366666666666667,13.366666666666667,NA,ARR
LTFM,40NM,LT,17L,"(35,90]",1,18.5,18.5,18.5,18.5,NA,ARR
LTFM,40NM,LT,17L,"(90,180]",1,20.15,20.15,20.15,20.15,NA,ARR
LTFM,40NM,LT,18,"(90,180]",1,20.65,20.65,20.65,20.65,NA,ARR
LTFM,40NM,LT,34L,"(35,90]",2,23.883333333333333,22.883333333333333,23.55,23.21666666666667,NA,ARR
LTFM,40NM,LT,34L,"(90,180]",2,12.826666666666666,12.744166666666667,12.799166666666666,12.771666666666667,NA,ARR
LTFM,40NM,LT,34L,"(180,325]",5,13.263333333333335,12.953333333333333,13.16,13.056666666666667,NA,ARR
LTFM,40NM,LT,35R,"(35,90]",1,26.783333333333335,26.783333333333335,26.783333333333335,26.783333333333335,NA,ARR
LTFM,40NM,LT,35R,"(90,180]",5,12.573333333333332,11.443333333333333,12.196666666666665,11.82,NA,ARR
LTFM,40NM,LT,35R,"(180,325]",1,19.55,19.55,19.55,19.55,NA,ARR
LTFM,40NM,LT,35R,"(325,360]",1,27.966666666666665,27.966666666666665,27.966666666666665,27.966666666666665,NA,ARR
LTFM,40NM,LT,36,"(90,180]",3,16.866666666666667,14.241666666666667,15.991666666666667,15.116666666666667,NA,ARR
LTFM,40NM,LT,36,"(180,325]",1,14.45,14.45,14.45,14.45,NA,ARR
LTFM,40NM,MJ,16R,"(0,35]",130,13.173333333333332,12.598333333333334,12.973333333333333,12.785833333333333,NA,ARR
LTFM,40NM,MJ,16R,"(35,90]",1572,13.766666666666667,12.7,13.5775,13.13875,NA,ARR
LTFM,40NM,MJ,16R,"(90,180]",2348,17.573333333333334,15.7,17.1675,16.43375,NA,ARR
LTFM,40NM,MJ,16R,"(180,325]",11072,12.85,11.983333333333333,12.6,12.291666666666666,NA,ARR
LTFM,40NM,MJ,16R,"(325,360]",524,12.943333333333332,11.355,12.574166666666667,11.964583333333334,NA,ARR
LTFM,40NM,MJ,17L,"(0,35]",450,12.629999999999999,11.374166666666667,12.316666666666666,11.845416666666667,NA,ARR
LTFM,40NM,MJ,17L,"(35,90]",4443,13.783333333333333,12.7,13.5,13.1,NA,ARR
LTFM,40NM,MJ,17L,"(90,180]",10586,17.9,16.166666666666668,17.433333333333334,16.8,NA,ARR
LTFM,40NM,MJ,17L,"(180,325]",2742,13.15,11.966666666666667,12.833333333333334,12.4,NA,ARR
LTFM,40NM,MJ,17L,"(325,360]",126,12.033333333333333,11.033333333333333,11.6,11.316666666666666,NA,ARR
LTFM,40NM,MJ,18,"(0,35]",111,11.916666666666666,10.625,11.733333333333334,11.179166666666667,NA,ARR
LTFM,40NM,MJ,18,"(35,90]",1011,13.6,12.608333333333334,13.333333333333334,12.970833333333335,NA,ARR
LTFM,40NM,MJ,18,"(90,180]",2649,17.333333333333332,15.706666666666667,16.916666666666668,16.311666666666667,NA,ARR
LTFM,40NM,MJ,18,"(180,325]",385,13.683333333333334,12.25,13.266666666666667,12.758333333333333,NA,ARR
LTFM,40NM,MJ,18,"(325,360]",14,10.546666666666667,8.63,10.365833333333333,9.497916666666667,NA,ARR
LTFM,40NM,MJ,34L,"(0,35]",4039,22.1,20.365000000000002,21.666666666666668,21.015833333333333,NA,ARR
LTFM,40NM,MJ,34L,"(35,90]",3176,17.483333333333334,15.616666666666667,17.016666666666666,16.316666666666666,NA,ARR
LTFM,40NM,MJ,34L,"(90,180]",9227,12.983333333333333,11.783333333333333,12.716666666666667,12.25,NA,ARR
LTFM,40NM,MJ,34L,"(180,325]",33042,13.933333333333334,12.883333333333333,13.65,13.266666666666666,NA,ARR
LTFM,40NM,MJ,34L,"(325,360]",837,19.836666666666666,18.37666666666667,19.436666666666667,18.906666666666666,NA,ARR
LTFM,40NM,MJ,34R,"(90,180]",1,13.166666666666666,13.166666666666666,13.166666666666666,13.166666666666666,NA,ARR
LTFM,40NM,MJ,35R,"(0,35]",4165,22.55,20.766666666666666,22.083333333333332,21.424999999999997,NA,ARR
LTFM,40NM,MJ,35R,"(35,90]",5790,17.216666666666665,15.416666666666666,16.783333333333335,16.1,NA,ARR
LTFM,40NM,MJ,35R,"(90,180]",36945,13.033333333333333,11.883333333333333,12.783333333333333,12.333333333333332,NA,ARR
LTFM,40NM,MJ,35R,"(180,325]",7740,13.483333333333333,12.383333333333333,13.216666666666667,12.8,NA,ARR
LTFM,40NM,MJ,35R,"(325,360]",277,20.533333333333335,18.310000000000002,19.746666666666666,19.028333333333336,NA,ARR
LTFM,40NM,MJ,36,"(0,35]",2040,22.513333333333332,20.399166666666666,22.1,21.249583333333334,NA,ARR
LTFM,40NM,MJ,36,"(35,90]",1953,17.223333333333333,15.426666666666666,16.75,16.08833333333333,NA,ARR
LTFM,40NM,MJ,36,"(90,180]",15517,12.966666666666667,11.916666666666666,12.716666666666667,12.316666666666666,NA,ARR
LTFM,40NM,MJ,36,"(180,325]",2341,13.8,12.616666666666667,13.533333333333333,13.075,NA,ARR
LTFM,40NM,MJ,36,"(325,360]",68,21.656666666666666,18.616666666666667,20.465,19.54083333333333,NA,ARR
