ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
EGLL,2023,DEP,253L,09R,234,21.427350427350422,16,13.65,16,14.825
EGLL,2023,DEP,253L,27L,303,17.528052805280527,13,10,13,11.5
EGLL,2023,DEP,253L,27R,296,18.87837837837838,14,11,13,12
EGLL,2023,DEP,253R,09R,74,21.486486486486488,16,14,15,14.5
EGLL,2023,DEP,253R,27L,125,16.752,12,10,12,11
EGLL,2023,DEP,253R,27R,131,17.603053435114504,13,10.5,12,11.25
EGLL,2023,DEP,254L,27L,1,26,26,26,26,26
EGLL,2023,DEP,254R,09R,1,17,17,17,17,17
EGLL,2023,DEP,255,09R,4,23.25,19,16.75,18.25,17.5
EGLL,2023,DEP,255,27L,4,17,14.600000000000001,14.15,14.45,14.3
EGLL,2023,DEP,255,27R,2,18,15,13.5,14.499999999999998,14
EGLL,2023,DEP,255L,09R,4,19,17.2,16.3,16.9,16.6
EGLL,2023,DEP,255L,27L,1,12,12,12,12,12
EGLL,2023,DEP,255L,27R,8,18.5,13.600000000000001,12,12.2,12.1
EGLL,2023,DEP,255R,27R,2,18.5,15.8,14.45,15.35,14.899999999999999
EGLL,2023,DEP,256,09R,8,25.625,21.8,17.75,21.099999999999998,19.424999999999997
EGLL,2023,DEP,256,27L,4,16.5,13,13,13,13
EGLL,2023,DEP,256,27R,13,21.46153846153846,18.4,14,17.6,15.8
EGLL,2023,DEP,257,09R,9,21.77777777777778,19.6,17.2,19.2,18.2
EGLL,2023,DEP,257,27L,10,21.7,20.4,15.25,19.049999999999997,17.15
EGLL,2023,DEP,257,27R,12,21.583333333333332,18.2,17.1,18,17.55
EGLL,2023,DEP,258,09R,3,27,26.2,25.299999999999997,25.900000000000002,25.6
EGLL,2023,DEP,258,27L,5,22.4,18.4,16.6,17.8,17.200000000000003
EGLL,2023,DEP,258,27R,6,19,19,13,17,15
EGLL,2023,DEP,258L,27R,2,17,14.6,13.4,14.2,13.8
EGLL,2023,DEP,301,09L,3,26,21.4,19.6,20.8,20.200000000000003
EGLL,2023,DEP,301,09R,403,22.183622828784117,18,14.100000000000001,17,15.55
EGLL,2023,DEP,301,27L,511,20.003913894324853,16,13,15,14
EGLL,2023,DEP,301,27R,533,22.5609756097561,18,15.600000000000001,17,16.3
EGLL,2023,DEP,303,09L,1,27,27,27,27,27
EGLL,2023,DEP,303,09R,195,22.384615384615383,17.800000000000004,15,17,16
EGLL,2023,DEP,303,27L,297,20.13468013468013,16,13,15,14
EGLL,2023,DEP,303,27R,291,23.16151202749141,19,16,18,17
EGLL,2023,DEP,303L,09R,382,19.8717277486911,15,12.05,14,13.025
EGLL,2023,DEP,303L,27L,401,18.194513715710727,13,11,13,12
EGLL,2023,DEP,303L,27R,384,20.809895833333332,16,14,15,14.5
EGLL,2023,DEP,303R,09R,376,19.66755319148936,15,13,15,14
EGLL,2023,DEP,303R,27L,379,18.630606860158313,14,11,13,12
EGLL,2023,DEP,303R,27R,390,21.02564102564103,16,14,15.349999999999994,14.674999999999997
EGLL,2023,DEP,305,09L,4,29.25,20.8,19.45,20.35,19.9
EGLL,2023,DEP,305,09R,338,22.952662721893493,19,16,18,17
EGLL,2023,DEP,305,27L,410,20.860975609756096,17,14,17,15.5
EGLL,2023,DEP,305,27R,422,24.222748815165875,20,18,19,18.5
EGLL,2023,DEP,305L,09R,171,19.86549707602339,15,11,13,12
EGLL,2023,DEP,305L,27L,240,17.341666666666665,13,11,12,11.5
EGLL,2023,DEP,305L,27R,220,20.07272727272727,15,13,14,13.5
EGLL,2023,DEP,305R,09L,1,16,16,16,16,16
EGLL,2023,DEP,305R,09R,178,19.64044943820225,14,12,13,12.5
EGLL,2023,DEP,305R,27L,237,18.06751054852321,14,12,13,12.5
EGLL,2023,DEP,305R,27R,232,20.262931034482758,16,13,15,14
EGLL,2023,DEP,307,09L,10,26.4,20,18.35,20,19.175
EGLL,2023,DEP,307,09R,483,23.115942028985508,19,17,18,17.5
EGLL,2023,DEP,307,27L,643,21.415241057542765,18,15,17,16
EGLL,2023,DEP,307,27R,663,24.83408748114631,20,18,20,19
EGLL,2023,DEP,309,09R,659,20.374810318664654,15,13,14,13.5
EGLL,2023,DEP,309,27L,799,19.175219023779718,14,12,14,13
EGLL,2023,DEP,309,27R,832,22.673076923076923,18,15,17,16
EGLL,2023,DEP,311,09L,1,29,29,29,29,29
EGLL,2023,DEP,311,09R,654,21.44189602446484,16,13.649999999999999,15.950000000000003,14.8
EGLL,2023,DEP,311,27L,795,20.242767295597485,15,13,14,13.5
EGLL,2023,DEP,311,27R,849,23.027090694935215,18,16,17,16.5
EGLL,2023,DEP,313,09L,1,26,26,26,26,26
EGLL,2023,DEP,313,09R,384,22.82552083333333,18,15,17,16
EGLL,2023,DEP,313,27L,498,21.622489959839356,18,15,17,16
EGLL,2023,DEP,313,27R,495,24.846464646464643,21,18,20,19
EGLL,2023,DEP,316,09L,6,32.5,24,22.5,23.5,23
EGLL,2023,DEP,316,09R,334,20.760479041916167,16,13.650000000000002,15,14.325000000000001
EGLL,2023,DEP,316,27L,424,20.48820754716981,17,14,16,15
EGLL,2023,DEP,316,27R,429,23.582750582750585,19,17,19,18
EGLL,2023,DEP,317,09L,6,23.166666666666668,20,16.25,18.75,17.5
EGLL,2023,DEP,317,09R,325,21.08615384615384,17,14,16,15
EGLL,2023,DEP,317,27L,415,20.402409638554218,16,13,16,14.5
EGLL,2023,DEP,317,27R,422,23.928909952606638,20,16,18,17
EGLL,2023,DEP,318,09L,2,31,25,22,24,23
EGLL,2023,DEP,318,09R,326,25.404907975460127,20,16.25,19,17.625
EGLL,2023,DEP,318,27L,387,25.144702842377264,20,18,20,19
EGLL,2023,DEP,318,27R,414,24.913043478260867,21,18,20,19
EGLL,2023,DEP,319,09L,4,22.75,21.200000000000003,20.299999999999997,20.9,20.599999999999998
EGLL,2023,DEP,319,09R,335,21.68955223880597,17,14,16,15
EGLL,2023,DEP,319,27L,432,20.622685185185183,16,14,16,15
EGLL,2023,DEP,319,27R,419,22.97613365155131,18.60000000000001,16,18,17
EGLL,2023,DEP,320,09L,8,27,23.4,21.700000000000003,23.05,22.375
EGLL,2023,DEP,320,09R,322,24.009316770186338,19,16,18,17
EGLL,2023,DEP,320,27L,416,23.447115384615383,19,16,18,17
EGLL,2023,DEP,320,27R,430,23.793023255813956,19,16,19,17.5
EGLL,2023,DEP,321,09L,3,21,19.599999999999998,18.400000000000002,19.200000000000003,18.800000000000004
EGLL,2023,DEP,321,09R,314,21.90764331210191,18,15,17,16
EGLL,2023,DEP,321,27L,406,21.133004926108377,17,14.25,16,15.125
EGLL,2023,DEP,321,27R,442,23.061085972850677,18,16,18,17
EGLL,2023,DEP,322,09L,1,27,27,27,27,27
EGLL,2023,DEP,322,09R,322,23.552795031055904,19,16,18,17
EGLL,2023,DEP,322,27L,391,23.808184143222512,19,17,18,17.5
EGLL,2023,DEP,322,27R,415,23.73734939759036,19,16,18,17
EGLL,2023,DEP,323,09L,7,30.285714285714285,28.2,16.8,26.4,21.6
EGLL,2023,DEP,323,09R,502,23.7410358565737,19,15,18,16.5
EGLL,2023,DEP,323,27L,590,23.771186440677955,19,15,18,16.5
EGLL,2023,DEP,323,27R,632,23.748417721518983,19,15,18,16.5
EGLL,2023,DEP,325,09L,7,26.428571428571427,22,19.6,20.8,20.200000000000003
EGLL,2023,DEP,325,09R,473,23.778012684989427,19,15,18,16.5
EGLL,2023,DEP,325,27L,546,23.760073260073256,20,17,19,18
EGLL,2023,DEP,325,27R,600,23.838333333333335,19,16,19,17.5
EGLL,2023,DEP,326,09L,1,24,24,24,24,24
EGLL,2023,DEP,326,09R,517,24.883945841392645,19,16,18,17
EGLL,2023,DEP,326,27L,626,23.910543130990412,20,16.25,19,17.625
EGLL,2023,DEP,326,27R,612,21.44117647058824,17,14,16,15
EGLL,2023,DEP,327,09L,3,22,19.2,18.3,18.9,18.6
EGLL,2023,DEP,327,09R,455,23.16263736263737,19,15,17,16
EGLL,2023,DEP,327,27L,542,23.429889298892988,19,16,18,17
EGLL,2023,DEP,327,27R,573,23.626527050610818,19,16,18,17
EGLL,2023,DEP,328,09R,500,23.254000000000005,18,15.950000000000003,17.849999999999994,16.9
EGLL,2023,DEP,328,27L,565,22.991150442477878,18,15,17,16
EGLL,2023,DEP,328,27R,632,20.251582278481013,16,13,15,14
EGLL,2023,DEP,329,09L,4,25.5,22.2,19.049999999999997,21.15,20.099999999999998
EGLL,2023,DEP,329,09R,484,22.663223140495877,18,13.150000000000002,17,15.075000000000001
EGLL,2023,DEP,329,27L,596,22.550335570469816,18,14,17,15.5
EGLL,2023,DEP,329,27R,602,22.611295681063126,18,14,17,15.5
EGLL,2023,DEP,330,09L,5,27.8,19,19,19,19
EGLL,2023,DEP,330,09R,475,23.846315789473678,18,15,17,16
EGLL,2023,DEP,330,27L,557,22.6624775583483,18,15,17,16
EGLL,2023,DEP,330,27R,586,20.05119453924915,15,12,14,13
EGLL,2023,DEP,331,09L,5,24.6,23,20,22,21
EGLL,2023,DEP,331,09R,432,23.11342592592593,18,15,17,16
EGLL,2023,DEP,331,27L,535,23.14579439252336,19,15.700000000000003,18,16.85
EGLL,2023,DEP,331,27R,550,22.77090909090909,18,16,17,16.5
EGLL,2023,DEP,332,09L,7,30.428571428571427,20.6,20,20,20
EGLL,2023,DEP,332,09R,392,24.316326530612244,19,16,19,17.5
EGLL,2023,DEP,332,27L,525,23.049523809523812,19,16,18,17
EGLL,2023,DEP,332,27R,504,20.90476190476191,16,14,16,15
EGLL,2023,DEP,334,09L,7,24.285714285714285,16.4,15.3,15.9,15.600000000000001
EGLL,2023,DEP,334,09R,389,23.69922879177378,19,16,18,17
