ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EDDM,40NM,LJ,08L,"(75,150]",7,8.566666666666668,8.208333333333334,8.258333333333335,8.233333333333334,NA,DEP
EDDM,40NM,LJ,08L,"(150,220]",3,12.08,11.969999999999999,12.043333333333335,12.006666666666668,NA,DEP
EDDM,40NM,LJ,08L,"(220,360]",246,9.866666666666667,9.316666666666666,9.741666666666667,9.529166666666667,NA,DEP
EDDM,40NM,LJ,08R,"(0,75]",5,9.6033333333333335,8.813333333333334,9.34,9.076666666666668,NA,DEP
EDDM,40NM,LJ,08R,"(75,150]",71,9.616666666666667,8.958333333333332,9.45,9.204166666666666,NA,DEP
EDDM,40NM,LJ,08R,"(150,220]",179,10.469999999999999,9.760000000000002,10.24,10,NA,DEP
EDDM,40NM,LJ,08R,"(220,360]",74,11.73,11.169166666666666,11.6325,11.400833333333333,NA,DEP
EDDM,40NM,LJ,26L,"(0,75]",14,11.356666666666666,10.805,11.196666666666667,11.000833333333333,NA,DEP
EDDM,40NM,LJ,26L,"(75,150]",128,10.173333333333332,9.085833333333333,9.95,9.517916666666666,NA,DEP
EDDM,40NM,LJ,26L,"(150,220]",259,9.563333333333334,8.948333333333334,9.416666666666666,9.182500000000001,NA,DEP
EDDM,40NM,LJ,26L,"(220,360]",162,9.47,8.616666666666667,9.209999999999999,8.913333333333334,NA,DEP
EDDM,40NM,LJ,26R,"(0,75]",59,10.33,9.569999999999999,10.084999999999999,9.827499999999999,NA,DEP
EDDM,40NM,LJ,26R,"(75,150]",1,10.833333333333334,10.833333333333334,10.833333333333334,10.833333333333334,NA,DEP
EDDM,40NM,LJ,26R,"(150,220]",2,9.09,8.885,9.0216666666666665,8.953333333333333,NA,DEP
EDDM,40NM,LJ,26R,"(220,360]",354,9.86,9.093333333333334,9.564166666666665,9.32875,NA,DEP
EDDM,40NM,LP,08L,"(220,360]",4,17.02,16.892500000000002,16.9775,16.935000000000002,NA,DEP
EDDM,40NM,LP,08R,"(75,150]",1,20.75,20.75,20.75,20.75,NA,DEP
EDDM,40NM,LP,26L,"(220,360]",3,17.57,17.555000000000003,17.565,17.560000000000002,NA,DEP
EDDM,40NM,LP,26R,"(220,360]",1,20.266666666666666,20.266666666666666,20.266666666666666,20.266666666666666,NA,DEP
EDDM,40NM,LT,08L,"(0,75]",8,13.259999999999998,13.048333333333334,13.207499999999998,13.127916666666666,NA,DEP
EDDM,40NM,LT,08L,"(150,220]",1,16.15,16.15,16.15,16.15,NA,DEP
EDDM,40NM,LT,08L,"(220,360]",43,14.673333333333332,13.74,14.536666666666669,14.138333333333335,NA,DEP
EDDM,40NM,LT,08R,"(0,75]",4,13.973333333333333,13.680833333333332,13.875833333333333,13.778333333333332,NA,DEP
EDDM,40NM,LT,08R,"(75,150]",12,14.013333333333335,12.916666666666668,13.639166666666666,13.277916666666666,NA,DEP
