ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
LTFM,2023,DEP,H12G3,35L,1,15,15,15,15,15
LTFM,2023,DEP,H12G4,35L,1,14,14,14,14,14
LTFM,2023,DEP,H12G5,35L,1,15,15,15,15,15
LTFM,2023,DEP,H12K2,35L,1,13,13,13,13,13
LTFM,2023,DEP,H12K5,35L,1,34,34,34,34,34
LTFM,2023,DEP,H13G5,35L,1,11,11,11,11,11
LTFM,2023,DEP,H13K2,35L,1,11,11,11,11,11
LTFM,2023,DEP,H13K5,35L,1,15,15,15,15,15
LTFM,2023,DEP,H20,35L,1,3,3,3,3,3
LTFM,2023,DEP,H20G1,35L,1,22,22,22,22,22
LTFM,2023,DEP,H20G2,35L,1,8,8,8,8,8
LTFM,2023,DEP,H20K1,35L,1,11,11,11,11,11
LTFM,2023,DEP,H20L,34L,1,5,5,5,5,5
LTFM,2023,DEP,H21,35L,2,11,10.399999999999999,10.100000000000001,10.299999999999999,10.2
LTFM,2023,DEP,H21G1,35L,1,11,11,11,11,11
LTFM,2023,DEP,H21G2,35L,1,10,10,10,10,10
LTFM,2023,DEP,H21G3,35L,2,14.5,10.6,8.65,9.95,9.3
LTFM,2023,DEP,H21K1,35L,1,12,12,12,12,12
LTFM,2023,DEP,H21K2,35L,1,11,11,11,11,11
LTFM,2023,DEP,H21K3,35L,1,11,11,11,11,11
LTFM,2023,DEP,H21L,17R,2,11.5,11.2,11.05,11.15,11.100000000000001
LTFM,2023,DEP,H21R,16R,1,27,27,27,27,27
LTFM,2023,DEP,H21R,17R,2,24,24,24,24,24
LTFM,2023,DEP,H22,35L,2,10.5,9,8.25,8.75,8.5
LTFM,2023,DEP,H22G1,35L,1,7,7,7,7,7
LTFM,2023,DEP,H22G2,35L,1,16,16,16,16,16
LTFM,2023,DEP,H22G3,35L,1,4,4,4,4,4
LTFM,2023,DEP,H22K1,35L,1,9,9,9,9,9
LTFM,2023,DEP,H22K2,35L,1,13,13,13,13,13
LTFM,2023,DEP,H22K3,35L,1,10,10,10,10,10
LTFM,2023,DEP,H22L,17R,1,15,15,15,15,15
LTFM,2023,DEP,H22R,35L,1,4,4,4,4,4
LTFM,2023,DEP,H23,17L,1,17,17,17,17,17
LTFM,2023,DEP,H23,17R,2,17.5,15.4,14.35,15.05,14.7
LTFM,2023,DEP,H23,34L,1,12,12,12,12,12
LTFM,2023,DEP,H23,35L,4,15.75,6.4,4.6,5.8,5.199999999999999
LTFM,2023,DEP,H23,35R,1,15,15,15,15,15
LTFM,2023,DEP,H23G2,35L,1,6,6,6,6,6
LTFM,2023,DEP,H23G3,35L,1,5,5,5,5,5
LTFM,2023,DEP,H23K1,35L,1,6,6,6,6,6
LTFM,2023,DEP,H23K2,35L,1,4,4,4,4,4
LTFM,2023,DEP,H23K3,35L,1,29,29,29,29,29
LTFM,2023,DEP,H23L,17R,2,9.5,9.2,9.049999999999999,9.149999999999999,9.099999999999998
LTFM,2023,DEP,H23R,16R,1,24,24,24,24,24
LTFM,2023,DEP,H23R,17R,1,11,11,11,11,11
LTFM,2023,DEP,H24,17R,1,24,24,24,24,24
LTFM,2023,DEP,H24G1,35L,1,9,9,9,9,9
LTFM,2023,DEP,H24G2,35L,1,9,9,9,9,9
LTFM,2023,DEP,H24G3,36,1,37,37,37,37,37
LTFM,2023,DEP,H24G4,35L,1,12,12,12,12,12
LTFM,2023,DEP,H24K1,35L,1,6,6,6,6,6
LTFM,2023,DEP,H24K2,35L,1,18,18,18,18,18
LTFM,2023,DEP,H25,35L,5,7,4.6,3.4000000000000004,4.2,3.8000000000000003
LTFM,2023,DEP,H25G1,35L,1,5,5,5,5,5
LTFM,2023,DEP,H25G2,35L,2,5.5,4.6,4.15,4.449999999999999,4.3
LTFM,2023,DEP,H25K1,35L,1,3,3,3,3,3
LTFM,2023,DEP,H25K2,35L,1,7,7,7,7,7
LTFM,2023,DEP,H25K3,35L,1,8,8,8,8,8
LTFM,2023,DEP,H25R,35L,1,135,135,135,135,135
LTFM,2023,DEP,H30,17L,1,11,11,11,11,11
LTFM,2023,DEP,H30,17R,2,15,13.200000000000001,12.299999999999999,12.899999999999999,12.599999999999998
LTFM,2023,DEP,H30,18,2,12,12,12,12,12
LTFM,2023,DEP,H30,35L,7,10.142857142857142,8,7.3,7.9,7.6
LTFM,2023,DEP,H30,35R,2,8.5,7.6,7.15,7.45,7.300000000000001
LTFM,2023,DEP,H30,36,5,13,10.8,10.2,10.600000000000001,10.4
LTFM,2023,DEP,H30G1,35L,1,7,7,7,7,7
LTFM,2023,DEP,H30G2,36,1,24,24,24,24,24
LTFM,2023,DEP,H30G3,35L,2,7.5,7.2,7.05,7.15,7.1
LTFM,2023,DEP,H30G4,35L,1,8,8,8,8,8
LTFM,2023,DEP,H30K2,35L,1,15,15,15,15,15
LTFM,2023,DEP,H30K3,35L,1,20,20,20,20,20
LTFM,2023,DEP,H30K4,35L,1,5,5,5,5,5
LTFM,2023,DEP,H30L,17R,1,18,18,18,18,18
LTFM,2023,DEP,H30L,36,1,12,12,12,12,12
LTFM,2023,DEP,H30R,17R,2,9.5,9.2,9.049999999999999,9.149999999999999,9.099999999999998
LTFM,2023,DEP,H31,17R,2,16.5,12,9.75,11.249999999999998,10.5
LTFM,2023,DEP,H31,18,4,18.25,11,11,11,11
LTFM,2023,DEP,H31,35L,3,10,9,9,9,9
LTFM,2023,DEP,H31,36,3,15,10,7.000000000000001,9,8
LTFM,2023,DEP,H31G1,35L,1,19,19,19,19,19
LTFM,2023,DEP,H31G1,36,1,9,9,9,9,9
LTFM,2023,DEP,H31G2,35L,1,23,23,23,23,23
LTFM,2023,DEP,H31G3,35L,2,16.5,9.599999999999998,6.150000000000001,8.449999999999998,7.299999999999999
LTFM,2023,DEP,H31G4,35L,2,9,6.6,5.4,6.199999999999999,5.8
LTFM,2023,DEP,H31G5,35L,1,18,18,18,18,18
LTFM,2023,DEP,H31K1,35L,1,18,18,18,18,18
LTFM,2023,DEP,H31K2,35L,1,15,15,15,15,15
LTFM,2023,DEP,H31K3,36,1,9,9,9,9,9
LTFM,2023,DEP,H31K4,35L,1,9,9,9,9,9
LTFM,2023,DEP,H31L,16R,1,112,112,112,112,112
LTFM,2023,DEP,H31L,18,1,9,9,9,9,9
LTFM,2023,DEP,H31L,35L,5,8,6,6,6,6
LTFM,2023,DEP,H31R,17R,1,22,22,22,22,22
LTFM,2023,DEP,H31R,18,2,11,9.8,9.2,9.6,9.399999999999999
LTFM,2023,DEP,H31R,35L,1,11,11,11,11,11
LTFM,2023,DEP,H31R,36,1,12,12,12,12,12
LTFM,2023,DEP,H32,18,2,15,11.399999999999999,9.6,10.799999999999999,10.2
LTFM,2023,DEP,H32,35L,1,12,12,12,12,12
LTFM,2023,DEP,H32G1,35L,1,23,23,23,23,23
LTFM,2023,DEP,H32G2,35L,1,20,20,20,20,20
LTFM,2023,DEP,H32G3,36,1,39,39,39,39,39
LTFM,2023,DEP,H32G4,35L,1,27,27,27,27,27
LTFM,2023,DEP,H32K1,36,1,9,9,9,9,9
LTFM,2023,DEP,H32K2,36,1,9,9,9,9,9
LTFM,2023,DEP,H32K3,35L,1,53,53,53,53,53
LTFM,2023,DEP,H32K4,36,1,35,35,35,35,35
LTFM,2023,DEP,H32L,17R,1,69,69,69,69,69
LTFM,2023,DEP,H32L,35L,1,11,11,11,11,11
LTFM,2023,DEP,H32L,36,2,11,11,11,11,11
LTFM,2023,DEP,H32R,16R,1,44,44,44,44,44
LTFM,2023,DEP,H32R,17R,2,21,17.4,15.600000000000001,16.799999999999997,16.2
LTFM,2023,DEP,H32R,18,1,13,13,13,13,13
LTFM,2023,DEP,H32R,35L,2,9.5,8,7.25,7.75,7.5
LTFM,2023,DEP,H32R,36,1,12,12,12,12,12
LTFM,2023,DEP,H33,35L,1,4,4,4,4,4
LTFM,2023,DEP,H33G2,35L,1,27,27,27,27,27
LTFM,2023,DEP,H33G2,36,1,9,9,9,9,9
LTFM,2023,DEP,H33G3,35L,1,17,17,17,17,17
LTFM,2023,DEP,H33G4,35L,1,7,7,7,7,7
LTFM,2023,DEP,H33K1,36,1,8,8,8,8,8
LTFM,2023,DEP,H33K3,36,1,18,18,18,18,18
LTFM,2023,DEP,H33L,17R,2,39.5,20.599999999999998,11.150000000000002,17.449999999999996,14.299999999999999
LTFM,2023,DEP,H33L,18,1,8,8,8,8,8
LTFM,2023,DEP,H33L,35L,2,7,6.4,6.1,6.3,6.199999999999999
LTFM,2023,DEP,H33L,36,3,19.333333333333332,12,7.500000000000002,10.5,9
LTFM,2023,DEP,H33R,17R,4,16.25,10.4,8.6,9.8,9.2
LTFM,2023,DEP,H33R,18,1,8,8,8,8,8
LTFM,2023,DEP,H33R,35L,5,15.2,8.2,5.8,7.4,6.6
LTFM,2023,DEP,H33R,36,2,8.5,7,6.25,6.75,6.5
LTFM,2023,DEP,H35,18,1,22,22,22,22,22
LTFM,2023,DEP,H35,35R,2,32,23.599999999999998,19.4,22.199999999999996,20.799999999999997
LTFM,2023,DEP,H35G1,36,1,40,40,40,40,40
LTFM,2023,DEP,H35G2,36,1,9,9,9,9,9
LTFM,2023,DEP,H35L,17R,2,21.5,13.399999999999999,9.350000000000001,12.049999999999997,10.7
LTFM,2023,DEP,H35L,18,1,10,10,10,10,10
LTFM,2023,DEP,H35L,35L,5,16.8,13,10,12.000000000000002,11
LTFM,2023,DEP,H35L,35R,1,17,17,17,17,17
LTFM,2023,DEP,H35L,36,5,13.6,9.2,6.800000000000001,8.4,7.6000000000000005
LTFM,2023,DEP,H35R,16R,1,36,36,36,36,36
LTFM,2023,DEP,H35R,17R,3,17,15.200000000000001,14.299999999999999,14.899999999999999,14.599999999999998
LTFM,2023,DEP,H35R,18,1,9,9,9,9,9
LTFM,2023,DEP,H35R,35L,3,9.666666666666666,6.4,6.1,6.3,6.199999999999999
LTFM,2023,DEP,H35R,35R,1,8,8,8,8,8
LTFM,2023,DEP,H35R,36,6,10.833333333333334,10,10,10,10
LTFM,2023,DEP,H36,35L,1,15,15,15,15,15
LTFM,2023,DEP,H36,36,1,19,19,19,19,19
LTFM,2023,DEP,H36G1,36,1,13,13,13,13,13
LTFM,2023,DEP,H36G2,35L,1,30,30,30,30,30
LTFM,2023,DEP,H36G3,36,1,21,21,21,21,21
LTFM,2023,DEP,H36G4,35L,1,19,19,19,19,19
LTFM,2023,DEP,H36L,17R,2,23,15.799999999999999,12.200000000000001,14.599999999999998,13.399999999999999
LTFM,2023,DEP,H36L,18,5,7.8,5.800000000000001,5.199999999999999,5.6,5.3999999999999995
LTFM,2023,DEP,H36L,34L,1,25,25,25,25,25
LTFM,2023,DEP,H36L,35L,2,14.5,11.799999999999999,10.450000000000001,11.349999999999998,10.899999999999999
LTFM,2023,DEP,H36L,36,6,7,6,6,6,6
LTFM,2023,DEP,H36R,17R,2,11.5,10,9.25,9.75,9.5
LTFM,2023,DEP,H36R,18,9,10,7,6.4,7,6.7
LTFM,2023,DEP,H36R,35L,6,14.833333333333334,10,9.25,9.75,9.5
LTFM,2023,DEP,H36R,36,8,12.875,8.200000000000001,6.35,7.1499999999999995,6.75
LTFM,2023,DEP,H37G1,35L,1,9,9,9,9,9
LTFM,2023,DEP,H37G2,36,1,15,15,15,15,15
LTFM,2023,DEP,H37G3,36,1,26,26,26,26,26
LTFM,2023,DEP,H37G4,35L,1,19,19,19,19,19
LTFM,2023,DEP,H40,35L,1,15,15,15,15,15
LTFM,2023,DEP,H40G1,35L,1,11,11,11,11,11
LTFM,2023,DEP,H40G2,35L,1,15,15,15,15,15
LTFM,2023,DEP,H40L,17L,1,10,10,10,10,10
LTFM,2023,DEP,H40L,17R,13,20.615384615384617,16,12.400000000000002,15.6,14
LTFM,2023,DEP,H40L,18,30,11.633333333333333,6.800000000000001,5,6,5.5
LTFM,2023,DEP,H40L,34L,2,47.5,30.999999999999996,22.750000000000004,28.249999999999993,25.5
LTFM,2023,DEP,H40L,35L,41,12.146341463414634,9,8,8,8
LTFM,2023,DEP,H40L,35R,2,11.5,11.2,11.05,11.15,11.100000000000001
LTFM,2023,DEP,H40L,36,118,11,7,5,6,5.5
LTFM,2023,DEP,H40R,16R,1,87,87,87,87,87
LTFM,2023,DEP,H40R,17R,10,27.5,19.8,11.149999999999999,17.099999999999998,14.124999999999998
LTFM,2023,DEP,H40R,18,24,10.541666666666668,7,6,7,6.5
LTFM,2023,DEP,H40R,34L,2,16.5,15.6,15.15,15.45,15.3
LTFM,2023,DEP,H40R,34R,2,22,19,17.5,18.5,18
LTFM,2023,DEP,H40R,35L,35,13.857142857142856,9,6,8.1,7.05
LTFM,2023,DEP,H40R,35R,4,13.5,7.8,6.449999999999999,7.35,6.8999999999999995
LTFM,2023,DEP,H40R,36,114,9.535087719298245,6,5,6,5.5
LTFM,2023,DEP,H41G1,36,1,32,32,32,32,32
LTFM,2023,DEP,H41G2,35L,1,12,12,12,12,12
LTFM,2023,DEP,H41G3,35L,1,21,21,21,21,21
