ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EGLL,100NM,MJ,09L,NA,16094,26.45,24.383333333333333,25.883333333333333,25.133333333333333,"(0,110]",ARR
EGLL,100NM,MJ,09L,NA,9017,26.35,24.433333333333334,25.883333333333333,25.15833333333333,"(110,170]",ARR
EGLL,100NM,MJ,09L,NA,4945,23.716666666666665,21.216666666666665,23.066666666666666,22.141666666666666,"(170,230]",ARR
EGLL,100NM,MJ,09L,NA,1106,23.6,20.916666666666668,22.85,21.883333333333333,"(230,300]",ARR
EGLL,100NM,MJ,09L,NA,6363,23.85,21.10166666666667,23.038333333333334,22.07,"(300,360]",ARR
EGLL,100NM,MJ,09R,NA,138,28.63,25.53083333333333,28.07,26.800416666666663,"(0,110]",ARR
EGLL,100NM,MJ,09R,NA,157,28.43,25.543333333333333,27.613333333333337,26.578333333333333,"(110,170]",ARR
EGLL,100NM,MJ,09R,NA,48,23.700000000000003,19.301666666666666,22.316666666666666,20.809166666666666,"(170,230]",ARR
EGLL,100NM,MJ,09R,NA,55,27.986666666666668,22.456666666666667,27.14333333333333,24.799999999999997,"(230,300]",ARR
EGLL,100NM,MJ,09R,NA,36,27.866666666666667,19.25,22.67083333333333,20.960416666666667,"(300,360]",ARR
EGLL,100NM,MJ,27L,NA,20495,24.1,21.633333333333333,23.4,22.516666666666666,"(0,110]",ARR
EGLL,100NM,MJ,27L,NA,11556,24.033333333333335,21.383333333333333,23.283333333333335,22.333333333333336,"(110,170]",ARR
EGLL,100NM,MJ,27L,NA,5971,24.866666666666667,23.05,24.416666666666668,23.733333333333334,"(170,230]",ARR
EGLL,100NM,MJ,27L,NA,1352,26.016666666666666,24.3425,25.677500000000002,25.01,"(230,300]",ARR
EGLL,100NM,MJ,27L,NA,8130,25.383333333333333,23.266666666666666,24.8,24.03333333333333,"(300,360]",ARR
EGLL,100NM,MJ,27R,NA,20314,23.933333333333334,21.416666666666668,23.233333333333334,22.325000000000003,"(0,110]",ARR
EGLL,100NM,MJ,27R,NA,11148,23.783333333333335,21.283333333333335,23.1,22.19166666666667,"(110,170]",ARR
EGLL,100NM,MJ,27R,NA,5822,24.75,22.95,24.3,23.625,"(170,230]",ARR
EGLL,100NM,MJ,27R,NA,1317,25.97,24.263333333333332,25.523333333333333,24.89333333333333,"(230,300]",ARR
EGLL,100NM,MJ,27R,NA,8215,25.183333333333334,23.133333333333333,24.633333333333333,23.883333333333333,"(300,360]",ARR
EGLL,100NM,MT,09L,NA,7,30.71666666666667,29.153333333333336,30.393333333333334,29.773333333333333,"(0,110]",ARR
EGLL,100NM,MT,09L,NA,8,32.970000000000006,28.363333333333333,31.66916666666667,30.01625,"(230,300]",ARR
EGLL,100NM,MT,09L,NA,214,28.533333333333335,25.399166666666666,27.675833333333333,26.5375,"(300,360]",ARR
EGLL,100NM,MT,09R,NA,7,30.78,29.575,29.825000000000003,29.700000000000003,"(300,360]",ARR
EGLL,100NM,MT,27L,NA,17,27.42666666666667,25.026666666666667,26.93,25.97833333333333,"(0,110]",ARR
EGLL,100NM,MT,27L,NA,18,31.943333333333335,29.078333333333333,30.96333333333333,30.020833333333332,"(230,300]",ARR
EGLL,100NM,MT,27L,NA,282,29.97,27.923333333333336,29.310000000000002,28.616666666666667,"(300,360]",ARR
EGLL,100NM,MT,27R,NA,21,27.633333333333333,23.833333333333332,26.733333333333334,25.28333333333333,"(0,110]",ARR
EGLL,100NM,MT,27R,NA,20,30.753333333333334,29.298333333333336,30.479166666666668,29.88875,"(230,300]",ARR
EGLL,100NM,MT,27R,NA,296,29.9,27.666666666666668,29.358333333333334,28.512500000000003,"(300,360]",ARR
