ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EDDF,40NM,MJ,18,"(0,210]",80845,7.733333333333333,7.366666666666666,7.633333333333334,7.5,NA,DEP
EDDF,40NM,MJ,18,"(210,265]",12419,9.183333333333334,8.716666666666667,9.066666666666666,8.891666666666666,NA,DEP
EDDF,40NM,MJ,18,"(265,360]",2943,10.066666666666666,9.516666666666667,9.95,9.733333333333334,NA,DEP
EDDF,40NM,MJ,25C,"(0,210]",19855,10.8,8.866666666666667,10.166666666666666,9.516666666666666,NA,DEP
EDDF,40NM,MJ,25C,"(210,265]",436,9.133333333333333,8.7,9.066666666666666,8.883333333333333,NA,DEP
EDDF,40NM,MJ,25C,"(265,360]",12653,10.083333333333334,8.866666666666667,9.866666666666667,9.366666666666667,NA,DEP
EDDF,40NM,MJ,25L,"(0,210]",1002,8.466666666666667,8.066666666666666,8.366666666666667,8.216666666666667,NA,DEP
EDDF,40NM,MJ,25L,"(210,265]",34,8.95,8.815,8.915,8.864999999999998,NA,DEP
EDDF,40NM,MJ,25L,"(265,360]",93,10.07,9.303333333333333,9.99,9.6466666666666665,NA,DEP
EDDF,40NM,MJ,NA,"(210,265]",1,9.95,9.95,9.95,9.95,NA,DEP
EDDF,40NM,MJ,NA,"(265,360]",1,8.85,8.85,8.85,8.85,NA,DEP
EDDF,40NM,MT,07C,"(0,210]",32,11.026666666666667,9.744166666666667,10.510833333333334,10.127500000000001,NA,DEP
EDDF,40NM,MT,07C,"(210,265]",2,15.76,15.552499999999998,15.690833333333334,15.621666666666666,NA,DEP
EDDF,40NM,MT,07C,"(265,360]",2,16.046666666666667,15.924166666666666,16.00583333333333,15.965,NA,DEP
EDDF,40NM,MT,07R,"(0,210]",22,11.843333333333334,11.011666666666667,11.474166666666667,11.242916666666666,NA,DEP
EDDF,40NM,MT,07R,"(265,360]",5,15.176666666666666,14.856666666666666,15.07,14.963333333333333,NA,DEP
EDDF,40NM,MT,18,"(0,210]",491,9.833333333333334,9.208333333333332,9.608333333333334,9.408333333333333,NA,DEP
EDDF,40NM,MT,18,"(210,265]",88,14.996666666666666,13.500833333333333,14.854166666666666,14.177499999999998,NA,DEP
