ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
LSZH,40NM,H,10,"(0,65]",4,8.966666666666667,8.704166666666666,8.879166666666666,8.791666666666666,NA,DEP
LSZH,40NM,H,10,"(65,200]",57,8.32,8.059999999999999,8.226666666666667,8.143333333333333,NA,DEP
LSZH,40NM,H,10,"(200,330]",37,9.276666666666667,9.156666666666666,9.25,9.203333333333333,NA,DEP
LSZH,40NM,H,16,"(0,65]",768,9.283333333333333,8.805833333333334,9.150833333333333,8.9783333333333335,NA,DEP
LSZH,40NM,H,16,"(65,200]",3047,8.183333333333334,7.866666666666666,8.1,7.9833333333333325,NA,DEP
LSZH,40NM,H,16,"(200,330]",3735,9.783333333333333,9.366666666666667,9.683333333333334,9.525,NA,DEP
LSZH,40NM,H,16,"(330,360]",7,11.346666666666668,9.971666666666668,10.981666666666667,10.476666666666667,NA,DEP
LSZH,40NM,H,28,"(0,65]",49,10.680000000000001,9.846666666666668,10.36,10.103333333333333,NA,DEP
LSZH,40NM,H,28,"(65,200]",1169,9.8,9.239999999999998,9.683333333333334,9.461666666666666,NA,DEP
LSZH,40NM,H,28,"(200,330]",529,8.25,7.966666666666667,8.166666666666666,8.066666666666666,NA,DEP
LSZH,40NM,H,32,"(0,65]",207,9.866666666666667,8.733333333333333,9.388333333333334,9.060833333333333,NA,DEP
LSZH,40NM,H,32,"(65,200]",1919,9.6,8.916666666666666,9.4,9.158333333333333,NA,DEP
LSZH,40NM,H,32,"(200,330]",872,9.15,8.7425,9.033333333333333,8.887916666666666,NA,DEP
LSZH,40NM,H,32,"(330,360]",1,9.716666666666667,9.716666666666667,9.716666666666667,9.716666666666667,NA,DEP
LSZH,40NM,H,34,"(0,65]",48,9.573333333333334,8.595833333333333,9.23,8.912916666666668,NA,DEP
LSZH,40NM,H,34,"(65,200]",926,9.833333333333334,9.016666666666667,9.5,9.258333333333333,NA,DEP
LSZH,40NM,H,34,"(200,330]",415,9.25,8.95,9.166666666666666,9.058333333333334,NA,DEP
LSZH,40NM,H,34,"(330,360]",1,11.583333333333334,11.583333333333334,11.583333333333334,11.583333333333334,NA,DEP
LSZH,40NM,HEL,10,"(0,65]",1,17.5,17.5,17.5,17.5,NA,DEP
LSZH,40NM,LJ,10,"(0,65]",30,9.476666666666667,8.905000000000001,9.45,9.1775,NA,DEP
LSZH,40NM,LJ,10,"(65,200]",64,9.05,8.474166666666667,8.756666666666668,8.615416666666668,NA,DEP
LSZH,40NM,LJ,10,"(200,330]",45,10.046666666666667,9.366666666666667,9.666666666666668,9.516666666666667,NA,DEP
LSZH,40NM,LJ,16,"(65,200]",1,14.033333333333333,14.033333333333333,14.033333333333333,14.033333333333333,NA,DEP
LSZH,40NM,LJ,16,"(200,330]",1,13.633333333333333,13.633333333333333,13.633333333333333,13.633333333333333,NA,DEP
LSZH,40NM,LJ,28,"(0,65]",412,10.786666666666667,9.866666666666667,10.516666666666667,10.191666666666666,NA,DEP
