ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
LEMD,100NM,LJ,18L,NA,133,27.573333333333334,26.08,27.176666666666666,26.62833333333333,"(80,170]",ARR
LEMD,100NM,LJ,18L,NA,14,26.45,25.444166666666668,26.168333333333333,25.80625,"(170,260]",ARR
LEMD,100NM,LJ,18L,NA,5,21.316666666666663,20.866666666666667,21.166666666666664,21.016666666666666,"(260,360]",ARR
LEMD,100NM,LJ,18R,NA,2,27.1,26.9,27.03333333333333,26.966666666666665,"(0,80]",ARR
LEMD,100NM,LJ,18R,NA,6,30.483333333333334,27.370833333333334,29.445833333333333,28.40833333333333,"(80,170]",ARR
LEMD,100NM,LJ,18R,NA,64,28.490000000000002,27.380833333333335,28.161666666666665,27.771250000000002,"(170,260]",ARR
LEMD,100NM,LJ,18R,NA,44,20.92666666666667,19.7075,20.48166666666667,20.094583333333333,"(260,360]",ARR
LEMD,100NM,LJ,32L,NA,15,27.736666666666665,24.901666666666667,27.398333333333333,26.15,"(0,80]",ARR
LEMD,100NM,LJ,32L,NA,13,21.523333333333333,20.733333333333334,21.053333333333335,20.893333333333334,"(80,170]",ARR
LEMD,100NM,LJ,32L,NA,169,22.083333333333332,20.810000000000002,21.909999999999997,21.36,"(170,260]",ARR
LEMD,100NM,LJ,32L,NA,121,26.75,24.333333333333332,26.433333333333334,25.383333333333333,"(260,360]",ARR
LEMD,100NM,LJ,32R,NA,185,23.813333333333333,22.266666666666666,23.41,22.83833333333333,"(0,80]",ARR
LEMD,100NM,LJ,32R,NA,274,21.886666666666667,20.7,21.564999999999998,21.1325,"(80,170]",ARR
LEMD,100NM,LJ,32R,NA,10,22.46333333333333,21.239166666666666,21.89333333333333,21.566249999999997,"(170,260]",ARR
LEMD,100NM,LJ,32R,NA,8,26.45,25.225,26.420833333333334,25.822916666666668,"(260,360]",ARR
LEMD,100NM,LT,18L,NA,9,27.086666666666666,24.546666666666667,26.406666666666666,25.476666666666667,"(0,80]",ARR
LEMD,100NM,LT,18L,NA,8,32.16666666666667,31.868333333333332,31.962500000000002,31.915416666666665,"(80,170]",ARR
LEMD,100NM,LT,18L,NA,1,30.133333333333333,30.133333333333333,30.133333333333333,30.133333333333333,"(260,360]",ARR
LEMD,100NM,LT,18R,NA,2,28.756666666666668,28.676666666666666,28.73,28.703333333333333,"(0,80]",ARR
LEMD,100NM,LT,18R,NA,2,42.42,42.18,42.34,42.260000000000005,"(170,260]",ARR
LEMD,100NM,LT,18R,NA,2,25.25,25.15,25.21666666666667,25.183333333333334,"(260,360]",ARR
LEMD,100NM,LT,32L,NA,7,23.923333333333336,22.89166666666667,23.34166666666667,23.116666666666667,"(170,260]",ARR
LEMD,100NM,LT,32L,NA,3,32.486666666666665,30.89666666666667,31.956666666666663,31.426666666666666,"(260,360]",ARR
LEMD,100NM,LT,32R,NA,37,28.353333333333335,25.553333333333335,27.5,26.526666666666667,"(0,80]",ARR
LEMD,100NM,LT,32R,NA,17,25.72666666666667,23.513333333333332,24.96666666666667,24.240000000000002,"(80,170]",ARR
LEMD,100NM,LT,32R,NA,1,28.816666666666666,28.816666666666666,28.816666666666666,28.816666666666666,"(170,260]",ARR
LEMD,100NM,LT,32R,NA,1,40.2,40.2,40.2,40.2,"(260,360]",ARR
LEMD,100NM,MJ,14L,NA,1,24.616666666666667,24.616666666666667,24.616666666666667,24.616666666666667,"(260,360]",ARR
LEMD,100NM,MJ,14R,NA,1,24.35,24.35,24.35,24.35,"(260,360]",ARR
LEMD,100NM,MJ,18L,NA,9163,22.65,20.983333333333334,22.2,21.59166666666667,"(0,80]",ARR
LEMD,100NM,MJ,18L,NA,11871,25.683333333333334,23.816666666666666,25.216666666666665,24.516666666666666,"(80,170]",ARR
LEMD,100NM,MJ,18L,NA,1211,24.7,22.733333333333334,24.2,23.46666666666667,"(170,260]",ARR
LEMD,100NM,MJ,18L,NA,906,20.416666666666668,19.233333333333334,20.1625,19.697916666666668,"(260,360]",ARR
LEMD,100NM,MJ,18R,NA,437,22.206666666666667,20.366666666666667,21.723333333333333,21.045,"(0,80]",ARR
LEMD,100NM,MJ,18R,NA,346,26.133333333333333,23.9375,25.8125,24.875,"(80,170]",ARR
LEMD,100NM,MJ,18R,NA,6464,25.833333333333332,23.885833333333334,25.3,24.592916666666667,"(170,260]",ARR
LEMD,100NM,MJ,18R,NA,6321,20.65,19.483333333333334,20.333333333333332,19.90833333333333,"(260,360]",ARR
LEMD,100NM,MJ,32L,NA,1364,23.466666666666665,21.602500000000003,23.033333333333335,22.31791666666667,"(0,80]",ARR
LEMD,100NM,MJ,32L,NA,1219,20.866666666666667,19.481666666666666,20.506666666666664,19.994166666666665,"(80,170]",ARR
LEMD,100NM,MJ,32L,NA,19026,21.383333333333333,20.133333333333333,21.05,20.59166666666667,"(170,260]",ARR
LEMD,100NM,MJ,32L,NA,18909,25.316666666666666,23.35,24.8,24.075000000000003,"(260,360]",ARR
LEMD,100NM,MJ,32R,NA,24102,22.716666666666665,21.366666666666667,22.366666666666667,21.866666666666667,"(0,80]",ARR
LEMD,100NM,MJ,32R,NA,32837,20.75,19.6,20.45,20.025,"(80,170]",ARR
LEMD,100NM,MJ,32R,NA,2700,20.266666666666666,19.016666666666666,19.897499999999997,19.45708333333333,"(170,260]",ARR
LEMD,100NM,MJ,32R,NA,1688,24.733333333333334,22.816666666666666,24.166666666666668,23.491666666666667,"(260,360]",ARR
LEMD,100NM,MJ,36L,NA,1,-16.583333333333332,-16.583333333333332,-16.583333333333332,-16.583333333333332,"(0,80]",ARR
LEMD,100NM,MJ,36R,NA,1,-16.3,-16.3,-16.3,-16.3,"(0,80]",ARR
LEMD,100NM,MJ,36R,NA,2,28.416666666666668,28.254166666666666,28.3625,28.308333333333334,"(170,260]",ARR
LEMD,100NM,MT,18L,NA,57,27,25.116666666666664,26.696666666666665,25.906666666666666,"(0,80]",ARR
LEMD,100NM,MT,18L,NA,146,32.1,29.529166666666665,31.645833333333332,30.5875,"(80,170]",ARR
LEMD,100NM,MT,18L,NA,121,33.96666666666667,31.216666666666665,33.266666666666666,32.24166666666667,"(170,260]",ARR
LEMD,100NM,MT,18L,NA,3,25.90333333333333,24.438333333333333,25.415,24.926666666666666,"(260,360]",ARR
LEMD,100NM,MT,18R,NA,3,31.903333333333332,30.58833333333333,31.464999999999996,31.026666666666664,"(80,170]",ARR
LEMD,100NM,MT,18R,NA,362,35.08666666666667,31.422500000000003,34.024166666666666,32.723333333333336,"(170,260]",ARR
LEMD,100NM,MT,18R,NA,10,24.243333333333332,23.633333333333333,24.003333333333334,23.818333333333335,"(260,360]",ARR
LEMD,100NM,MT,32L,NA,16,30,27.962500000000002,28.8375,28.4,"(0,80]",ARR
LEMD,100NM,MT,32L,NA,29,25.833333333333336,23.923333333333332,25.509999999999998,24.716666666666665,"(80,170]",ARR
LEMD,100NM,MT,32L,NA,1186,25.916666666666668,24.566666666666666,25.52916666666667,25.047916666666666,"(170,260]",ARR
LEMD,100NM,MT,32L,NA,23,30.176666666666666,27.671666666666667,29.418333333333333,28.545,"(260,360]",ARR
LEMD,100NM,MT,32R,NA,208,29.503333333333337,27.925,29.117500000000003,28.521250000000002,"(0,80]",ARR
LEMD,100NM,MT,32R,NA,458,25.1,24.020833333333336,24.859166666666667,24.44,"(80,170]",ARR
LEMD,100NM,MT,32R,NA,135,26.023333333333333,24.924999999999997,25.85,25.3875,"(170,260]",ARR
LEMD,100NM,MT,32R,NA,9,30.92666666666667,29.346666666666668,30.253333333333337,29.800000000000004,"(260,360]",ARR
LEMD,100NM,MT,36R,NA,1,-40.38333333333333,-40.38333333333333,-40.38333333333333,-40.38333333333333,"(170,260]",ARR
