ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EHAM,40NM,LJ,27,"(150,250]",96,15.483333333333333,14.15,15.375,14.7625,NA,ARR
EHAM,40NM,LJ,27,"(250,360]",37,15.563333333333334,14.77,15.416666666666668,15.093333333333334,NA,ARR
EHAM,40NM,LJ,36C,"(0,150]",2,17.24,16.7475,17.075833333333332,16.911666666666665,NA,ARR
EHAM,40NM,LJ,36C,"(150,250]",8,11.393333333333334,10.5525,10.932500000000001,10.7425,NA,ARR
EHAM,40NM,LJ,36C,"(250,360]",3,14.763333333333332,14.078333333333333,14.535,14.306666666666667,NA,ARR
EHAM,40NM,LJ,36R,"(0,150]",58,13.110000000000001,12.123333333333333,12.759166666666665,12.44125,NA,ARR
EHAM,40NM,LJ,36R,"(150,250]",66,10.983333333333333,10.270833333333334,10.7,10.485416666666666,NA,ARR
EHAM,40NM,LJ,36R,"(250,360]",29,12.843333333333334,12.309999999999999,12.740000000000002,12.525,NA,ARR
EHAM,40NM,LP,04,"(0,150]",6,18.783333333333335,18.133333333333333,18.56666666666667,18.35,NA,ARR
EHAM,40NM,LP,04,"(150,250]",4,17.273333333333333,16.305833333333332,16.950833333333332,16.62833333333333,NA,ARR
EHAM,40NM,LP,04,"(250,360]",5,12.836666666666666,12.546666666666667,12.74,12.643333333333334,NA,ARR
EHAM,40NM,LP,06,"(150,250]",1,21.533333333333335,21.533333333333335,21.533333333333335,21.533333333333335,NA,ARR
EHAM,40NM,LP,06,"(250,360]",1,15.5,15.5,15.5,15.5,NA,ARR
EHAM,40NM,LP,22,"(0,150]",7,17.426666666666666,15.203333333333333,16.943333333333335,16.073333333333334,NA,ARR
EHAM,40NM,LP,22,"(150,250]",8,22.27,19.160833333333336,22.194166666666668,20.677500000000002,NA,ARR
EHAM,40NM,LP,22,"(250,360]",9,19.186666666666667,17.246666666666666,18.473333333333333,17.86,NA,ARR
EHAM,40NM,LP,27,"(150,250]",1,24.833333333333332,24.833333333333332,24.833333333333332,24.833333333333332,NA,ARR
EHAM,40NM,LP,27,"(250,360]",2,21.743333333333332,21.648333333333333,21.711666666666666,21.68,NA,ARR
EHAM,40NM,LP,36R,"(0,150]",2,17.036666666666665,15.309166666666666,16.46083333333333,15.884999999999998,NA,ARR
EHAM,40NM,LP,36R,"(150,250]",2,15.706666666666667,15.501666666666669,15.638333333333332,15.57,NA,ARR
EHAM,40NM,LP,36R,"(250,360]",1,21.416666666666668,21.416666666666668,21.416666666666668,21.416666666666668,NA,ARR
EHAM,40NM,LT,04,"(0,150]",38,13.263333333333334,10.96,12.940833333333334,11.950416666666667,NA,ARR
EHAM,40NM,LT,04,"(150,250]",32,10.4,7.860833333333334,9.972499999999998,8.916666666666666,NA,ARR
EHAM,40NM,LT,04,"(250,360]",25,13.403333333333332,12.91,13.15,13.030000000000001,NA,ARR
EHAM,40NM,LT,06,"(0,150]",4,19.013333333333335,18.803333333333335,18.943333333333335,18.873333333333335,NA,ARR
EHAM,40NM,LT,06,"(150,250]",6,10.866666666666667,10.466666666666667,10.733333333333334,10.600000000000001,NA,ARR
EHAM,40NM,LT,06,"(250,360]",8,14.23,11.910833333333333,13.897499999999999,12.904166666666665,NA,ARR
EHAM,40NM,LT,18C,"(0,150]",2,15.723333333333333,15.293333333333335,15.58,15.436666666666667,NA,ARR
EHAM,40NM,LT,18C,"(150,250]",3,20.63,20.244999999999997,20.501666666666665,20.37333333333333,NA,ARR
EHAM,40NM,LT,18R,"(0,150]",1,16.083333333333332,16.083333333333332,16.083333333333332,16.083333333333332,NA,ARR
EHAM,40NM,LT,18R,"(150,250]",6,17.666666666666668,16.866666666666667,17.4,17.133333333333333,NA,ARR
EHAM,40NM,LT,18R,"(250,360]",4,12.416666666666666,12.341666666666667,12.391666666666666,12.366666666666667,NA,ARR
EHAM,40NM,LT,22,"(0,150]",62,12.3,11.501666666666667,12.076666666666666,11.789166666666667,NA,ARR
EHAM,40NM,LT,22,"(150,250]",66,16.266666666666666,14.495833333333334,16.1625,15.329166666666667,NA,ARR
EHAM,40NM,LT,22,"(250,360]",79,15.086666666666666,14.048333333333334,14.790000000000001,14.419166666666667,NA,ARR
EHAM,40NM,LT,27,"(0,150]",11,11.316666666666666,11.016666666666666,11.308333333333334,11.1625,NA,ARR
EHAM,40NM,LT,27,"(150,250]",12,17.293333333333333,16.493333333333336,17.130833333333335,16.812083333333334,NA,ARR
EHAM,40NM,LT,27,"(250,360]",10,17.476666666666667,17.009166666666665,17.311666666666667,17.160416666666666,NA,ARR
EHAM,40NM,LT,36C,"(150,250]",1,18.466666666666665,18.466666666666665,18.466666666666665,18.466666666666665,NA,ARR
EHAM,40NM,LT,36C,"(250,360]",2,17.189999999999998,16.9225,17.10083333333333,17.011666666666663,NA,ARR
EHAM,40NM,LT,36R,"(0,150]",9,14.293333333333333,13.163333333333332,13.919999999999998,13.541666666666664,NA,ARR
EHAM,40NM,LT,36R,"(150,250]",5,12.080000000000002,11.469999999999999,11.876666666666667,11.673333333333332,NA,ARR
EHAM,40NM,LT,36R,"(250,360]",7,15.676666666666666,14.485,14.855,14.67,NA,ARR
EHAM,40NM,MJ,04,"(0,150]",186,11.983333333333333,10.220833333333333,11.670833333333333,10.945833333333333,NA,ARR
