ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EDDM,100NM,LT,08L,NA,27,24.856666666666666,23.51833333333333,24.043333333333337,23.780833333333334,"(300,360]",ARR
EDDM,100NM,LT,08R,NA,3,26.699999999999996,25.575,26.324999999999996,25.949999999999996,"(0,90]",ARR
EDDM,100NM,LT,08R,NA,23,27.743333333333332,24.768333333333334,27.425,26.096666666666668,"(90,220]",ARR
EDDM,100NM,LT,08R,NA,16,24.35,23.095833333333335,23.875,23.485416666666666,"(220,300]",ARR
EDDM,100NM,LT,08R,NA,5,25.363333333333337,21.85333333333333,24.193333333333335,23.023333333333333,"(300,360]",ARR
EDDM,100NM,LT,26L,NA,7,28.11,27.695,27.885,27.79,"(0,90]",ARR
EDDM,100NM,LT,26L,NA,25,27.323333333333334,23.19333333333333,26.916666666666664,25.055,"(90,220]",ARR
EDDM,100NM,LT,26L,NA,12,28.316666666666666,28.110833333333332,28.230833333333337,28.170833333333334,"(220,300]",ARR
EDDM,100NM,LT,26L,NA,15,26.26,25.026666666666664,25.886666666666667,25.456666666666663,"(300,360]",ARR
EDDM,100NM,LT,26R,NA,43,26.086666666666666,24.536666666666665,25.778333333333336,25.1575,"(0,90]",ARR
EDDM,100NM,LT,26R,NA,5,29.669999999999998,29.03,29.456666666666667,29.243333333333332,"(90,220]",ARR
EDDM,100NM,LT,26R,NA,17,28.986666666666668,27.71,28.796666666666667,28.253333333333334,"(220,300]",ARR
EDDM,100NM,LT,26R,NA,37,26.35666666666667,24.436666666666667,26.25,25.343333333333334,"(300,360]",ARR
EDDM,100NM,MJ,08L,NA,8076,22.716666666666665,21.079166666666666,22.316666666666666,21.697916666666664,"(0,90]",ARR
EDDM,100NM,MJ,08L,NA,2374,20.89333333333333,19.25,20.45,19.85,"(90,220]",ARR
EDDM,100NM,MJ,08L,NA,1899,19.216666666666665,17.965,18.916666666666668,18.440833333333334,"(220,300]",ARR
EDDM,100NM,MJ,08L,NA,7964,19.066666666666666,17.9,18.766666666666666,18.333333333333332,"(300,360]",ARR
EDDM,100NM,MJ,08R,NA,1788,22.533333333333335,20.916666666666668,22.1,21.508333333333333,"(0,90]",ARR
EDDM,100NM,MJ,08R,NA,15270,21.083333333333332,19.216666666666665,20.583333333333332,19.9,"(90,220]",ARR
EDDM,100NM,MJ,08R,NA,5256,19.3,18.016666666666666,18.916666666666668,18.46666666666667,"(220,300]",ARR
EDDM,100NM,MJ,08R,NA,2698,18.966666666666665,17.88083333333333,18.7,18.290416666666665,"(300,360]",ARR
EDDM,100NM,MJ,26L,NA,1441,20.9,19.616666666666667,20.566666666666666,20.09166666666667,"(0,90]",ARR
EDDM,100NM,MJ,26L,NA,24471,21.383333333333333,19.883333333333333,21,20.441666666666666,"(90,220]",ARR
EDDM,100NM,MJ,26L,NA,8307,23.436666666666667,21.855,23.05,22.4525,"(220,300]",ARR
EDDM,100NM,MJ,26L,NA,2327,22.75,21.355,22.381666666666668,21.868333333333332,"(300,360]",ARR
EDDM,100NM,MJ,26R,NA,17481,20.216666666666665,18.9,19.9,19.4,"(0,90]",ARR
EDDM,100NM,MJ,26R,NA,6463,20.966666666666665,19.333333333333332,20.55,19.941666666666666,"(90,220]",ARR
EDDM,100NM,MJ,26R,NA,5035,22.916666666666668,21.35,22.466666666666665,21.90833333333333,"(220,300]",ARR
EDDM,100NM,MJ,26R,NA,17240,22.2,20.683333333333334,21.8,21.241666666666667,"(300,360]",ARR
